Suburb,BuildingArea,Latitude,Longitude,Price_USD
Newport,153.0,-37.8427,144.879,960000.0
Newport,198.0,-37.8477,144.8706,780000.0
Newport,163.0,-37.8423,144.8795,836250.0
Newport,111.0,-37.8466,144.8636,882000.0
Newport,185.0,-37.8366,144.8758,948750.0
Newport,106.0,-37.8414,144.8752,600750.0
Newport,132.0,-37.8424,144.8653,577500.0
Newport,158.0,-37.8435,144.8788,744750.0
Newport,62.0,-37.8491,144.8903,487500.0
Newport,130.0,-37.8424,144.8754,668625.0
Newport,104.0,-37.8422,144.8784,603750.0
Newport,101.0,-37.8368,144.8768,510000.0
Newport,140.0,-37.845,144.8873,594750.0
Newport,170.0,-37.8413,144.8741,560250.0
Newport,95.0,-37.8501,144.8931,672000.0
Newport,90.0,-37.8475,144.8897,667500.0
Newport,188.0,-37.8468,144.874,697500.0
Newport,204.0,-37.8413,144.8741,615000.0
Newport,104.0,-37.8465,144.8714,612000.0
Newport,190.0,-37.8438,144.8806,708750.0
Newport,45.0,-37.8491,144.8903,482775.0
Newport,109.0,-37.8469,144.8766,570000.0
Newport,168.0,-37.835,144.8814,675000.0
Niddrie,236.0,-37.742,144.8885,622500.0
Niddrie,150.0,-37.7429,144.888,844500.0
Niddrie,204.0,-37.7473,144.8897,926250.0
Niddrie,89.0,-37.7467,144.8906,342750.0
Niddrie,113.0,-37.7465,144.8868,495000.0
Niddrie,145.0,-37.7335,144.8788,577500.0
Niddrie,242.0,-37.7387,144.8827,1012500.0
Niddrie,180.0,-37.7462,144.8873,615000.0
Niddrie,139.0,-37.7368,144.8856,743250.0
Niddrie,104.0,-37.7343,144.8783,492750.0
Niddrie,140.0,-37.7449,144.8869,532500.0
Niddrie,180.0,-37.7445,144.8834,630000.0
Niddrie,290.0,-37.7391,144.8875,1050000.0
Niddrie,162.0,-37.7444,144.8847,810000.0
Niddrie,125.0,-37.736,144.8839,761250.0
Niddrie,225.0,-37.7386,144.8902,933750.0
Niddrie,119.0,-37.7449,144.8899,828750.0
North Melbourne,65.0,-37.7994,144.9464,405000.0
North Melbourne,64.0,-37.7936,144.9426,544500.0
North Melbourne,129.0,-37.7987,144.9497,1005000.0
North Melbourne,119.0,-37.8018,144.9429,828750.0
North Melbourne,0.0,-37.7953,144.9437,630750.0
North Melbourne,74.0,-37.7988,144.9475,396375.0
North Melbourne,55.0,-37.802,144.9516,307500.0
North Melbourne,54.0,-37.7955,144.9492,412500.0
North Melbourne,57.0,-37.8044,144.9566,352500.0
North Melbourne,84.0,-37.802,144.9459,480000.0
North Melbourne,98.0,-37.8015,144.9526,540000.0
North Melbourne,139.0,-37.8014,144.949,993750.0
North Melbourne,52.0,-37.8,144.9542,276000.0
North Melbourne,150.0,-37.7976,144.944,1038750.0
North Melbourne,120.0,-37.8016,144.9508,742500.0
North Melbourne,84.0,-37.8022,144.9439,454500.0
North Melbourne,60.0,-37.802,144.9516,337500.0
North Melbourne,93.0,-37.7977,144.9512,1102500.0
North Melbourne,100.0,-37.795,144.942,757500.0
North Melbourne,106.0,-37.8043,144.9437,949500.0
North Melbourne,69.0,-37.8004,144.9544,465000.0
North Melbourne,75.0,-37.8055,144.9547,472500.0
North Melbourne,96.0,-37.8009,144.9471,499125.0
North Melbourne,65.0,-37.7926,144.9441,412541.25
North Melbourne,43.0,-37.7971,144.9448,268500.0
North Melbourne,45.0,-37.7955,144.9492,240000.0
North Melbourne,170.0,-37.8039,144.9424,750000.0
North Melbourne,85.0,-37.8044,144.9566,448500.0
North Melbourne,73.0,-37.8044,144.9481,663750.0
North Melbourne,1.0,-37.7976,144.9454,440350.5
Northcote,108.0,-37.7662,145.0096,964500.0
Northcote,125.0,-37.7759,144.9909,900000.0
Northcote,188.0,-37.7708,145.0054,1036875.0
Northcote,179.0,-37.7805,145.004,1200000.0
Northcote,160.0,-37.7798,144.9952,1282500.0
Northcote,257.0,-37.7813,145.0065,1500000.0
Northcote,69.0,-37.7793,144.9972,437250.0
Northcote,100.0,-37.7627,144.9898,487500.0
Northcote,218.0,-37.7807,144.9948,1275000.0
Northcote,126.0,-37.7668,145.0149,1181250.0
Northcote,73.0,-37.7715,144.9951,712500.0
Northcote,101.0,-37.7765,145.0027,1241250.0
Northcote,156.0,-37.7687,144.9922,941250.0
Northcote,115.0,-37.763,144.9886,765000.0
Northcote,55.0,-37.7842,144.9991,326250.0
Northcote,78.0,-37.7651,145.0027,592500.0
Northcote,65.0,-37.7828,145.0096,453750.0
Northcote,41.0,-37.7827,144.9999,288750.0
Northcote,125.0,-37.7652,145.0123,892500.0
Northcote,108.0,-37.7825,145.0104,648750.0
Northcote,186.0,-37.7707,144.9924,1631250.0
Northcote,39.0,-37.7783,144.9954,234000.0
Northcote,92.0,-37.7663,145.0009,667500.0
Northcote,99.0,-37.7784,145.0042,825750.0
Northcote,106.0,-37.7756,144.9891,787500.0
Northcote,124.0,-37.771,144.9974,757500.0
Northcote,174.0,-37.7752,145.0032,1425000.0
Northcote,102.0,-37.7667,144.9909,666000.0
Northcote,97.0,-37.7638,144.9933,765000.0
Northcote,106.0,-37.7642,144.9963,633000.0
Northcote,138.0,-37.7763,144.9967,675000.0
Northcote,135.0,-37.7745,145.0045,975000.0
Northcote,119.0,-37.7648,145.0098,607500.0
Northcote,109.0,-37.7711,145.013,525750.0
Northcote,76.0,-37.7715,145.0075,498750.0
Northcote,143.0,-37.7822,144.9935,1736250.0
Northcote,93.0,-37.7666,145.0132,877500.0
Northcote,143.0,-37.7799,144.9937,1286250.0
Northcote,40.0,-37.7827,144.9999,316500.0
Northcote,131.0,-37.7642,145.001,1105500.0
Northcote,102.0,-37.7653,145.0014,776250.0
Northcote,65.0,-37.7641,144.9958,345000.0
Northcote,180.0,-37.7673,145.0081,1320000.0
Northcote,86.0,-37.7644,145.004,821250.0
Northcote,135.0,-37.764,144.9976,918750.0
Northcote,100.0,-37.777,144.9922,908250.0
Northcote,115.0,-37.7668,145.0063,577500.0
Northcote,131.0,-37.7663,145.0118,750000.0
Northcote,100.0,-37.774,145.0081,787500.0
Northcote,265.0,-37.7701,144.9886,1275000.0
Northcote,90.0,-37.7757,145.0119,1620000.0
Northcote,43.0,-37.7831,145.0124,300000.0
Northcote,137.0,-37.7662,144.9889,1065000.0
Northcote,140.0,-37.7762,145.0027,1462500.0
Northcote,230.0,-37.7677,145.0085,1365000.0
Northcote,130.0,-37.7799,145.011,810000.0
Northcote,10.0,-37.7766,144.9988,427500.0
Northcote,108.0,-37.7627,144.9986,1005000.0
Northcote,109.0,-37.7789,144.9952,1225500.0
Northcote,81.0,-37.7665,144.9955,682500.0
Northcote,168.0,-37.7784,144.9959,1237500.0
Northcote,165.0,-37.7741,144.9971,1132500.0
Oak Park,160.0,-37.7209,144.9158,648750.0
Oak Park,85.0,-37.7151,144.9191,357000.0
Oak Park,111.0,-37.7143,144.9092,529500.0
Oak Park,179.0,-37.7168,144.9171,690000.0
Oak Park,91.0,-37.7204,144.9131,391500.0
Oak Park,137.0,-37.7161,144.9165,517500.0
Oak Park,138.0,-37.7182,144.9244,577500.0
Oak Park,113.0,-37.7232,144.9154,356250.0
Oak Park,113.0,-37.722,144.9169,488250.0
Oak Park,165.0,-37.718,144.9124,611625.0
Oak Park,173.0,-37.7152,144.9165,577500.0
Oak Park,86.0,-37.7218,144.9188,439125.0
Oak Park,196.0,-37.7143,144.9096,630000.0
Oak Park,76.0,-37.7209,144.9179,352500.0
Oak Park,93.0,-37.7178,144.9121,607500.0
Oak Park,183.0,-37.718,144.9138,641499.75
Oak Park,260.0,-37.7129,144.9253,675000.0
Oakleigh South,105.0,-37.9156,145.0879,656250.0
Oakleigh South,189.0,-37.9244,145.0883,488250.0
Oakleigh South,120.0,-37.9348,145.0836,601500.0
Oakleigh South,239.0,-37.9366,145.0954,675000.0
Oakleigh South,120.0,-37.9215,145.0925,750000.0
Oakleigh South,164.0,-37.9361,145.0816,601010.25
Oakleigh South,129.0,-37.9377,145.0856,690750.0
Oakleigh South,112.0,-37.9191,145.0855,564375.0
Oakleigh South,122.0,-37.9196,145.0876,800250.0
Oakleigh South,107.0,-37.9178,145.0872,945375.0
Oakleigh South,118.0,-37.9303,145.082,637875.0
Oakleigh South,172.0,-37.9213,145.0854,801000.0
Oakleigh South,226.0,-37.9413,145.0957,703125.0
Oakleigh South,242.0,-37.935,145.083,844500.0
Oakleigh South,89.0,-37.9112,145.0873,583500.0
Parkville,249.0,-37.7767,144.9403,922500.0
Parkville,102.0,-37.7939,144.9572,1353750.0
Parkville,172.0,-37.7928,144.9575,1650000.0
Parkville,102.0,-37.7931,144.9565,948750.0
Parkville,186.0,-37.7944,144.9542,1446000.0
Parkville,196.0,-37.7934,144.9562,1677000.0
Pascoe Vale,141.0,-37.734,144.9416,840000.0
Pascoe Vale,159.0,-37.7194,144.9307,731250.0
Pascoe Vale,115.0,-37.7181,144.9422,585000.0
Pascoe Vale,124.0,-37.7234,144.9497,450000.0
Pascoe Vale,135.0,-37.731,144.9486,716250.0
Pascoe Vale,281.0,-37.7236,144.9347,897000.0
Pascoe Vale,111.0,-37.7178,144.9422,548250.0
Pascoe Vale,98.0,-37.718,144.94,438750.0
Pascoe Vale,94.0,-37.7269,144.9274,360000.0
Pascoe Vale,157.0,-37.7247,144.9257,453750.0
Pascoe Vale,106.0,-37.7153,144.9418,553500.0
Pascoe Vale,67.0,-37.7152,144.9349,289500.0
Pascoe Vale,87.0,-37.7291,144.9446,339000.0
Pascoe Vale,121.0,-37.7177,144.9321,391875.0
Pascoe Vale,300.0,-37.7204,144.9446,555750.0
Pascoe Vale,98.0,-37.7311,144.9395,397500.0
Pascoe Vale,94.0,-37.7338,144.9441,611250.0
Pascoe Vale,103.0,-37.7269,144.9447,581250.0
Pascoe Vale,166.0,-37.7328,144.9281,712500.0
Pascoe Vale,139.0,-37.7273,144.9274,675000.0
Pascoe Vale,132.0,-37.7337,144.9458,626250.0
Pascoe Vale,175.0,-37.7271,144.9261,592500.0
Pascoe Vale,147.0,-37.7207,144.9511,607500.0
Pascoe Vale,109.0,-37.7209,144.93,375000.0
Pascoe Vale,74.0,-37.7315,144.9301,363750.0
Pascoe Vale,84.0,-37.7283,144.9331,366000.0
Pascoe Vale,168.0,-37.7182,144.9405,675000.0
Pascoe Vale,95.0,-37.717,144.9509,510000.0
Pascoe Vale,142.0,-37.7223,144.9315,442500.0
Pascoe Vale,124.0,-37.7184,144.9488,577500.0
Pascoe Vale,151.0,-37.7231,144.9252,731250.0
Pascoe Vale,154.0,-37.7282,144.9462,727500.0
Pascoe Vale,107.0,-37.7212,144.9326,450000.0
Pascoe Vale,91.0,-37.7282,144.928,382500.0
Pascoe Vale,146.0,-37.7174,144.941,562500.0
Pascoe Vale,194.0,-37.7319,144.9461,616500.0
Pascoe Vale,106.0,-37.7152,144.9346,322500.0
Pascoe Vale,287.0,-37.7256,144.9383,1012500.0
Pascoe Vale,94.0,-37.7196,144.9485,607500.0
Pascoe Vale,100.0,-37.7242,144.9411,412875.0
Pascoe Vale,109.0,-37.7186,144.9306,457500.0
Pascoe Vale,111.0,-37.7266,144.9496,399750.0
Pascoe Vale,88.0,-37.7233,144.9507,307500.0
Pascoe Vale,108.0,-37.7211,144.9508,462000.0
Pascoe Vale,111.0,-37.7253,144.938,720000.0
Pascoe Vale,182.0,-37.7268,144.9401,738750.0
Pascoe Vale,145.0,-37.721,144.9514,502500.0
Pascoe Vale,141.0,-37.7231,144.9482,498750.0
Pascoe Vale,106.0,-37.7283,144.9356,660000.0
Pascoe Vale,104.0,-37.7286,144.9456,525000.0
Pascoe Vale,139.0,-37.7231,144.9373,450000.0
Pascoe Vale,265.0,-37.7304,144.9496,1177500.0
Pascoe Vale,84.0,-37.7261,144.9336,394125.0
Pascoe Vale,132.0,-37.7187,144.9514,459375.0
Pascoe Vale,49.0,-37.7152,144.9402,186375.0
Pascoe Vale,141.0,-37.7346,144.9456,487500.0
Pascoe Vale,92.0,-37.7168,144.9329,375000.0
Pascoe Vale,100.0,-37.7215,144.951,449250.0
Port Melbourne,134.0,-37.8359,144.9342,862500.0
Port Melbourne,167.0,-37.8385,144.9409,738750.0
Port Melbourne,139.0,-37.841,144.9379,900000.0
Port Melbourne,280.0,-37.8381,144.9391,1650000.0
Port Melbourne,181.0,-37.8349,144.9266,1578750.0
Port Melbourne,57.0,-37.8408,144.94,412500.0
Port Melbourne,237.0,-37.8371,144.921,1436250.0
Port Melbourne,135.0,-37.8395,144.9343,1222500.0
Port Melbourne,108.0,-37.8327,144.9474,750000.0
Port Melbourne,109.0,-37.8382,144.9469,1102500.0
Port Melbourne,87.0,-37.8431,144.9403,543750.0
Port Melbourne,74.0,-37.8424,144.9449,450000.0
Port Melbourne,137.0,-37.8375,144.941,1006500.0
Port Melbourne,60.0,-37.8416,144.939,375000.0
Port Melbourne,84.0,-37.8416,144.9381,596250.0
Port Melbourne,70.0,-37.8404,144.9391,442500.0
Port Melbourne,110.0,-37.8392,144.9257,825000.0
Port Melbourne,115.0,-37.8351,144.9441,956250.0
Port Melbourne,106.0,-37.8357,144.9376,750000.0
Port Melbourne,158.0,-37.8331,144.9412,1365000.0
Port Melbourne,83.0,-37.8392,144.9421,491250.0
Port Melbourne,94.0,-37.8395,144.9462,1012500.0
Port Melbourne,131.0,-37.8346,144.9448,1170000.0
Port Melbourne,70.0,-37.8346,144.9373,795000.0
Port Melbourne,104.0,-37.8392,144.9257,1207500.0
Port Melbourne,71.0,-37.8393,144.9386,825750.0
Port Melbourne,83.0,-37.8359,144.9358,660000.0
Port Melbourne,70.0,-37.8338,144.9474,810000.0
Port Melbourne,76.0,-37.8322,144.947,836250.0
Port Melbourne,70.0,-37.8407,144.9389,387000.0
Port Melbourne,153.0,-37.8381,144.9329,1314750.0
Port Melbourne,70.0,-37.8356,144.9439,675000.0
Port Melbourne,169.0,-37.8353,144.9442,1252500.0
Port Melbourne,106.0,-37.8332,144.945,1051500.0
Port Melbourne,211.0,-37.8382,144.9272,1177500.0
Port Melbourne,90.0,-37.8361,144.9403,862500.0
Port Melbourne,100.0,-37.8348,144.9443,1038000.0
Port Melbourne,86.0,-37.8416,144.939,491250.0
Port Melbourne,63.0,-37.8405,144.9385,342000.0
Port Melbourne,70.0,-37.8407,144.9389,390000.0
Port Melbourne,62.0,-37.8436,144.944,352500.0
Port Melbourne,72.0,-37.8398,144.9404,450000.0
Port Melbourne,71.0,-37.8424,144.9449,502500.0
Port Melbourne,102.0,-37.8346,144.9453,1050000.0
Port Melbourne,160.0,-37.8363,144.9336,1140000.0
Port Melbourne,134.0,-37.8317,144.9446,712500.0
Port Melbourne,138.0,-37.8371,144.939,1012500.0
Port Melbourne,100.0,-37.8424,144.9449,551250.0
Port Melbourne,64.0,-37.8392,144.9421,300000.0
Port Melbourne,94.0,-37.8426,144.9398,675000.0
Port Melbourne,134.0,-37.8373,144.9397,1035000.0
Port Melbourne,95.0,-37.8401,144.943,810000.0
Prahran,34.0,-37.8486,144.9872,256500.0
Prahran,121.0,-37.8503,144.9913,712500.0
Prahran,73.0,-37.8511,145.0029,585750.0
Prahran,51.0,-37.8519,144.9948,412350.0
Prahran,64.0,-37.857,145.0027,375375.0
Prahran,136.0,-37.847,144.9936,1050000.0
Prahran,92.0,-37.8496,144.9905,513750.0
Prahran,114.0,-37.8516,144.9943,532500.0
Prahran,51.0,-37.8595,145.0076,247500.0
Prahran,134.0,-37.8526,145.0071,933750.0
Prahran,72.0,-37.852,145.0061,886875.0
Prahran,160.0,-37.8512,145.0053,977250.0
Prahran,50.0,-37.8493,145.0006,361875.0
Prahran,87.0,-37.8581,145.0017,438750.0
Prahran,135.0,-37.8526,145.0033,829500.0
Prahran,107.0,-37.8492,145.0019,1192500.0
Prahran,85.0,-37.8557,145.0053,791250.0
Prahran,99.0,-37.8525,145.0071,825000.0
Prahran,76.0,-37.851,144.988,397500.0
Prahran,108.0,-37.8501,144.9995,1125000.0
Prahran,101.0,-37.847,144.9936,630750.0
Prahran,78.0,-37.8588,145.0024,427500.0
Prahran,71.0,-37.8506,144.9919,420000.0
Prahran,71.0,-37.8501,144.9953,611250.0
Prahran,71.0,-37.8543,145.0024,682500.0
Prahran,104.0,-37.8481,144.9869,1155000.0
Prahran,125.0,-37.8544,145.0038,1358250.0
Prahran,215.0,-37.8577,145.0053,885000.0
Prahran,200.0,-37.8562,145.0042,1290000.0
Prahran,122.0,-37.8572,145.0066,1186500.0
Prahran,95.0,-37.8598,145.0097,510750.0
Prahran,79.0,-37.8479,144.9988,978750.0
Prahran,124.0,-37.8467,144.9894,941250.0
Prahran,153.0,-37.8476,144.9892,1635000.0
Prahran,163.0,-37.8553,145.007,1290000.0
Prahran,100.0,-37.8517,145.0056,915000.0
Prahran,139.0,-37.8519,145.0055,1209000.0
Preston,141.0,-37.7419,145.0049,937500.0
Preston,180.0,-37.7369,144.9905,697500.0
Preston,3.0,-37.7428,145.0081,563250.0
Preston,121.0,-37.7343,145.0025,536250.0
Preston,96.0,-37.7508,145.0209,627750.0
Preston,180.0,-37.7318,145.0192,712500.0
Preston,98.0,-37.7322,145.0318,372000.0
Preston,102.0,-37.7384,145.0058,637500.0
Preston,97.0,-37.7373,145.0237,405000.0
Preston,143.0,-37.7418,144.9934,862500.0
Preston,87.0,-37.7441,145.0221,461250.0
Preston,94.0,-37.7359,144.985,551250.0
Preston,151.0,-37.7379,144.9851,607500.0
Preston,106.0,-37.7442,145.0168,450000.0
Preston,129.0,-37.7307,145.0094,1237500.0
Preston,101.0,-37.739,145.0238,450000.0
Preston,88.0,-37.7352,144.9852,541500.0
Preston,150.0,-37.7365,145.0173,945000.0
Preston,73.0,-37.7514,145.0118,363750.0
Preston,92.0,-37.7512,145.017,517500.0
Preston,114.0,-37.7437,144.9995,798750.0
Preston,120.0,-37.7279,144.9849,900000.0
Preston,74.0,-37.7306,144.9993,397500.0
Preston,147.0,-37.745,145.0139,675000.0
Preston,85.0,-37.7462,145.0044,525000.0
Preston,97.0,-37.7497,145.011,690000.0
Preston,121.0,-37.7425,145.014,735000.0
Preston,92.0,-37.7345,144.9977,664500.0
Preston,189.0,-37.7511,144.9907,810000.0
Preston,217.0,-37.7347,144.9966,1050000.0
Preston,90.0,-37.7479,145.0153,495000.0
Preston,65.0,-37.7377,144.9899,327000.0
Preston,85.0,-37.733,144.9961,657000.0
Preston,103.0,-37.7495,145.0092,682500.0
Preston,115.0,-37.7287,144.9869,535500.0
Preston,129.0,-37.7443,145.0015,577500.0
Preston,97.0,-37.738,145.0064,607500.0
Preston,140.0,-37.7336,144.9958,845250.0
Preston,72.0,-37.7455,144.9954,585000.0
Preston,139.0,-37.7484,144.9886,739500.0
Preston,67.0,-37.7441,144.9999,225000.0
Preston,95.0,-37.74,144.9821,667500.0
Preston,60.0,-37.7351,145.0323,386250.0
Preston,121.0,-37.7366,145.0063,780000.0
Preston,100.0,-37.7521,145.0114,667500.0
Preston,100.0,-37.7423,145.0105,592500.0
Preston,138.0,-37.7481,145.0017,645000.0
Preston,82.0,-37.7348,144.9852,472500.0
Preston,147.0,-37.7371,145.0111,656250.0
Preston,118.0,-37.7423,145.0097,692250.0
Preston,184.0,-37.7361,145.0093,690000.0
Preston,150.0,-37.7369,145.0201,653250.0
Preston,140.0,-37.7506,144.9847,712500.0
Preston,117.0,-37.7346,145.0164,652500.0
Preston,83.0,-37.7436,145.0191,889500.0
Preston,79.0,-37.7523,145.0091,457500.0
Preston,123.0,-37.7507,144.9921,871875.0
Preston,160.0,-37.743,144.9914,856875.0
Preston,143.0,-37.7392,145.0163,697500.0
Preston,119.0,-37.7302,144.998,656250.0
Preston,120.0,-37.7395,144.9843,630000.0
Preston,127.0,-37.75,144.9846,562500.0
Preston,150.0,-37.732,145.0209,562500.0
Richmond,103.0,-37.8106,144.994,702750.0
Richmond,81.0,-37.8166,144.9945,945000.0
Richmond,85.0,-37.8164,145.0136,596437.5
Richmond,75.0,-37.824,144.9918,436500.0
Richmond,38.0,-37.8214,144.9997,277500.0
Richmond,62.0,-37.8258,145.0057,359250.0
Richmond,105.0,-37.8193,144.9993,757500.0
Richmond,92.0,-37.8235,145.0035,768750.0
Richmond,68.0,-37.815,145.0089,412500.0
Richmond,158.0,-37.817,145.0135,1031250.0
Richmond,131.0,-37.8284,144.9989,1129500.0
Richmond,116.0,-37.8131,145.005,1012500.0
Richmond,43.0,-37.8127,145.0094,245250.0
Richmond,94.0,-37.8167,144.9977,1105500.0
Richmond,115.0,-37.8167,144.9978,1166250.0
Richmond,52.0,-37.8198,145.005,375000.0
Richmond,128.0,-37.8285,145.0022,956250.0
Richmond,92.0,-37.8116,145.0042,862500.0
Richmond,124.0,-37.8201,144.9898,712500.0
Richmond,60.0,-37.8231,144.9906,202500.0
Richmond,68.0,-37.8333,144.998,521250.0
Richmond,61.0,-37.8198,144.996,384000.0
Richmond,115.0,-37.815,145.008,641250.0
Richmond,95.0,-37.8198,145.005,780000.0
Richmond,1.0,-37.8214,144.9896,256500.0
Richmond,50.0,-37.8231,144.9906,510750.0
Richmond,63.0,-37.8193,144.9976,675000.0
Richmond,126.0,-37.8243,145.0034,937500.0
Richmond,75.0,-37.812,144.9939,742500.0
Richmond,110.0,-37.8232,145.0002,891750.0
Richmond,88.0,-37.8245,144.9933,915000.0
Richmond,81.0,-37.8241,145.0015,825000.0
Richmond,66.0,-37.8173,144.9965,337500.0
Richmond,140.0,-37.8138,144.9921,805500.0
Richmond,125.0,-37.8209,145.0055,1072500.0
Richmond,170.0,-37.8122,144.9937,1098750.0
Richmond,51.0,-37.812,145.0029,293250.0
Richmond,85.0,-37.814,145.002,697500.0
Richmond,110.0,-37.8139,145.0039,886500.0
Richmond,76.0,-37.8171,145.009,583125.0
Richmond,120.0,-37.824,145.0052,836250.0
Richmond,120.0,-37.8331,144.9975,570000.0
Richmond,69.0,-37.8173,144.9965,480000.0
Richmond,119.0,-37.8225,145.0007,1065000.0
Richmond,40.0,-37.8195,145.0103,292500.0
Richmond,44.0,-37.8127,145.0094,285000.0
Richmond,52.0,-37.823,144.9982,510000.0
Richmond,115.0,-37.814,145.006,810750.0
Richmond,95.0,-37.8207,145.0053,645000.0
Richmond,54.0,-37.8118,144.9937,678750.0
Richmond,85.0,-37.8231,144.9906,518250.0
Richmond,120.0,-37.8126,145.0064,816000.0
Richmond,110.0,-37.8238,145.0072,683250.0
Richmond,77.0,-37.822,145.0104,478500.0
Richmond,60.0,-37.8139,145.0012,675000.0
Richmond,118.0,-37.8247,145.0001,1271250.0
Richmond,110.0,-37.8134,145.0055,1023750.0
Richmond,90.0,-37.8294,145.0029,783750.0
Richmond,145.0,-37.8261,145.0127,1193250.0
Richmond,95.0,-37.822,145.0041,956250.0
Richmond,171.0,-37.8206,145.0099,1132500.0
Richmond,76.0,-37.8132,144.9929,1162500.0
Richmond,141.0,-37.8225,145.0029,1092000.0
Richmond,118.0,-37.8181,145.007,825000.0
Richmond,81.0,-37.8218,145.0132,783750.0
Richmond,180.0,-37.8158,144.9931,1500000.0
Richmond,70.0,-37.8333,144.998,484500.0
Richmond,76.0,-37.8166,145.0036,495000.0
Richmond,80.0,-37.8215,145.0054,858750.0
Richmond,124.0,-37.8201,144.9898,678750.0
Richmond,104.0,-37.8128,145.0133,562500.0
Richmond,75.0,-37.8189,145.0131,453000.0
Richmond,214.0,-37.8147,145.0084,1233750.0
Richmond,40.0,-37.8242,145.0026,229500.0
Richmond,102.0,-37.8203,145.0092,952500.0
Richmond,112.0,-37.8214,145.0132,1387500.0
Richmond,141.0,-37.8217,145.007,1237500.0
Richmond,118.0,-37.8166,144.9987,990000.0
Richmond,111.0,-37.8212,144.9985,1238250.0
Richmond,193.0,-37.8268,145.0129,1350000.0
Richmond,104.0,-37.8189,145.0131,593625.0
Richmond,144.0,-37.8233,144.9947,1200000.0
Richmond,89.0,-37.8229,144.9931,900000.0
Richmond,164.0,-37.82,144.9987,1166250.0
Richmond,184.0,-37.8278,144.9984,1186500.0
Richmond,121.0,-37.8263,145.0085,1541250.0
Richmond,128.0,-37.8206,144.9913,1008750.0
Richmond,60.0,-37.822,145.0104,307500.0
Richmond,68.0,-37.822,145.0104,522000.0
Richmond,174.0,-37.8183,145.0079,1012500.0
Richmond,106.0,-37.8128,145.0139,605250.0
Richmond,50.0,-37.8331,144.9975,288750.0
Richmond,80.0,-37.8209,145.0052,862500.0
Richmond,144.0,-37.8185,145.0061,1331250.0
Richmond,92.0,-37.8219,145.0096,952500.0
Richmond,72.0,-37.8251,145.0063,620625.0
Richmond,70.0,-37.8189,145.0131,420000.0
Richmond,91.0,-37.8198,145.005,592500.0
Richmond,108.0,-37.8129,145.0013,909375.0
Richmond,74.0,-37.8199,144.9911,843750.0
Richmond,100.0,-37.8185,144.9935,1140000.0
Rosanna,207.0,-37.7395,145.0773,826125.0
Rosanna,181.0,-37.7348,145.0656,765000.0
Rosanna,112.0,-37.7386,145.0733,420000.0
Rosanna,205.0,-37.7299,145.0656,787500.0
Rosanna,89.0,-37.747,145.07,398250.0
Rosanna,134.0,-37.7449,145.072,465000.0
Rosanna,154.0,-37.7367,145.0797,585000.0
Rosanna,148.0,-37.7437,145.0633,615750.0
Rosanna,185.0,-37.7449,145.0596,686250.0
Rosanna,182.0,-37.733,145.0694,667500.0
Rosanna,83.0,-37.7362,145.079,322500.0
Rosanna,142.0,-37.7359,145.0614,759000.0
Rosanna,141.0,-37.7342,145.0658,765000.0
