Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Price_USD
Preston,91 Bruce St,3,h,1150000.0,S,hockingstuart,7/11/2016,8.8,3072.0,3.0,1.0,2.0,566.0,143.0,1910.0,Darebin City Council,-37.7418,144.9934,Northern Metropolitan,14577.0,862500.0
Preston,65 Albert St,3,h,615000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,493.0,87.0,1950.0,Darebin City Council,-37.7441,145.0221,Northern Metropolitan,14577.0,461250.0
Preston,1 George St,3,h,735000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,369.0,94.0,1950.0,Darebin City Council,-37.7359,144.985,Northern Metropolitan,14577.0,551250.0
Preston,35 James St,4,h,810000.0,S,Ray,10/09/2016,8.8,3072.0,4.0,2.0,2.0,1034.0,151.0,1950.0,Darebin City Council,-37.7379,144.9851,Northern Metropolitan,14577.0,607500.0
Preston,16 Opal St,2,h,600000.0,S,Nelson,10/09/2016,8.8,3072.0,2.0,1.0,2.0,220.0,106.0,2005.0,Darebin City Council,-37.7442,145.0168,Northern Metropolitan,14577.0,450000.0
Preston,287 Tyler St,3,h,1650000.0,S,hockingstuart,10/12/2016,8.8,3072.0,3.0,1.0,2.0,452.0,129.0,1890.0,Darebin City Council,-37.7307,145.0094,Northern Metropolitan,14577.0,1237500.0
Preston,126 Albert St,3,h,600000.0,VB,hockingstuart,12/06/2016,8.8,3072.0,3.0,1.0,3.0,503.0,101.0,1950.0,Darebin City Council,-37.739,145.0238,Northern Metropolitan,14577.0,450000.0
Preston,13 George St,2,h,722000.0,S,Nelson,13/08/2016,8.8,3072.0,2.0,1.0,1.0,400.0,88.0,1955.0,Darebin City Council,-37.7352,144.9852,Northern Metropolitan,14577.0,541500.0
Preston,23 Dean St,4,h,1260000.0,SP,Nelson,14/05/2016,8.8,3072.0,4.0,3.0,2.0,654.0,150.0,1950.0,Darebin City Council,-37.7365,145.0173,Northern Metropolitan,14577.0,945000.0
Preston,7 Tiernan St,3,h,690000.0,S,Barry,14/05/2016,8.8,3072.0,3.0,1.0,1.0,594.0,92.0,1960.0,Darebin City Council,-37.7512,145.017,Northern Metropolitan,14577.0,517500.0
Preston,14 Arthur St,2,h,1065000.0,S,Love,15/10/2016,8.8,3072.0,2.0,1.0,3.0,507.0,114.0,1910.0,Darebin City Council,-37.7437,144.9995,Northern Metropolitan,14577.0,798750.0
Preston,22 Furzer St,3,h,1200000.0,S,Love,15/10/2016,8.8,3072.0,3.0,1.0,1.0,847.0,120.0,1965.0,Darebin City Council,-37.7279,144.9849,Northern Metropolitan,14577.0,900000.0
Preston,15 Watson St,3,h,900000.0,SP,Love,15/10/2016,8.8,3072.0,3.0,1.0,1.0,472.0,147.0,1965.0,Darebin City Council,-37.745,145.0139,Northern Metropolitan,14577.0,675000.0
Preston,13 Garnet St,2,h,700000.0,PI,Barry,16/04/2016,8.8,3072.0,2.0,1.0,1.0,214.0,85.0,1910.0,Darebin City Council,-37.7462,145.0044,Northern Metropolitan,14577.0,525000.0
Preston,178 Raglan St,2,h,920000.0,SP,hockingstuart,16/04/2016,8.8,3072.0,2.0,2.0,2.0,516.0,97.0,1935.0,Darebin City Council,-37.7497,145.011,Northern Metropolitan,14577.0,690000.0
Preston,3 Avondale Rd,3,h,980000.0,S,Harcourts,17/09/2016,8.8,3072.0,3.0,2.0,1.0,479.0,121.0,1930.0,Darebin City Council,-37.7425,145.014,Northern Metropolitan,14577.0,735000.0
Preston,3 Leopold St,2,h,886000.0,S,Nelson,17/09/2016,8.8,3072.0,2.0,1.0,2.0,467.0,92.0,1950.0,Darebin City Council,-37.7345,144.9977,Northern Metropolitan,14577.0,664500.0
Preston,78 Miller St,3,h,1080000.0,PI,Harcourts,17/09/2016,8.8,3072.0,3.0,1.0,1.0,487.0,189.0,1925.0,Darebin City Council,-37.7511,144.9907,Northern Metropolitan,14577.0,810000.0
Preston,1 Bellarine St,4,h,1400000.0,VB,Jellis,18/03/2017,8.8,3072.0,4.0,2.0,2.0,559.0,217.0,1925.0,Darebin City Council,-37.7347,144.9966,Northern Metropolitan,14577.0,1050000.0
Preston,43 May St,2,h,876000.0,S,Nelson,18/03/2017,8.8,3072.0,2.0,1.0,2.0,479.0,85.0,1950.0,Darebin City Council,-37.733,144.9961,Northern Metropolitan,14577.0,657000.0
Preston,198 Raglan St,2,h,910000.0,SP,Nelson,18/03/2017,8.8,3072.0,2.0,2.0,1.0,352.0,103.0,1950.0,Darebin City Council,-37.7495,145.0092,Northern Metropolitan,14577.0,682500.0
Preston,1c Mary St,2,h,770000.0,S,Jellis,18/06/2016,8.8,3072.0,2.0,2.0,1.0,76.0,129.0,2013.0,Darebin City Council,-37.7443,145.0015,Northern Metropolitan,14577.0,577500.0
Preston,246 Murray Rd,3,h,810000.0,SP,Barry,18/06/2016,8.8,3072.0,2.0,1.0,1.0,421.0,97.0,1930.0,Darebin City Council,-37.738,145.0064,Northern Metropolitan,14577.0,607500.0
Preston,26 Paywit St,3,h,1127000.0,S,hockingstuart,18/06/2016,8.8,3072.0,3.0,2.0,2.0,590.0,140.0,1940.0,Darebin City Council,-37.7336,144.9958,Northern Metropolitan,14577.0,845250.0
Preston,44 Stokes St,2,h,780000.0,S,Nelson,19/11/2016,8.8,3072.0,2.0,1.0,1.0,310.0,72.0,1950.0,Darebin City Council,-37.7455,144.9954,Northern Metropolitan,14577.0,585000.0
Preston,92 Gilbert Rd,2,h,986000.0,S,hockingstuart,22/05/2016,8.8,3072.0,2.0,1.0,1.0,472.0,139.0,1940.0,Darebin City Council,-37.7484,144.9886,Northern Metropolitan,14577.0,739500.0
Preston,187 Gilbert Rd,3,h,850000.0,S,Barry,22/08/2016,8.8,3072.0,3.0,2.0,1.0,0.0,142.0,,Darebin City Council,-37.7451,144.9888,Northern Metropolitan,14577.0,637500.0
Preston,34 Booth St,2,h,890000.0,S,Nelson,24/09/2016,8.8,3072.0,2.0,1.0,3.0,493.0,95.0,1950.0,Darebin City Council,-37.74,144.9821,Northern Metropolitan,14577.0,667500.0
Preston,74 Pender St,3,h,1040000.0,S,Barry,25/02/2017,8.8,3072.0,3.0,1.0,2.0,399.0,121.0,1940.0,Darebin City Council,-37.7366,145.0063,Northern Metropolitan,14577.0,780000.0
Preston,12 Newcastle St,3,h,890000.0,S,Ray,26/07/2016,8.8,3072.0,3.0,1.0,2.0,495.0,100.0,1950.0,Darebin City Council,-37.7521,145.0114,Northern Metropolitan,14577.0,667500.0
Preston,13 Patterson St,2,h,790000.0,S,Nelson,26/07/2016,8.8,3072.0,2.0,1.0,1.0,266.0,100.0,1925.0,Darebin City Council,-37.7423,145.0105,Northern Metropolitan,14577.0,592500.0
Preston,2 Esther St,2,h,860000.0,S,Barry,27/06/2016,8.8,3072.0,2.0,2.0,1.0,415.0,138.0,1925.0,Darebin City Council,-37.7481,145.0017,Northern Metropolitan,14577.0,645000.0
Preston,21 George St,2,h,630000.0,S,Nelson,27/06/2016,8.8,3072.0,2.0,1.0,1.0,372.0,82.0,1940.0,Darebin City Council,-37.7348,144.9852,Northern Metropolitan,14577.0,472500.0
Preston,10 Pender St,4,h,875000.0,S,hockingstuart,27/06/2016,8.8,3072.0,4.0,1.0,2.0,400.0,147.0,1940.0,Darebin City Council,-37.7371,145.0111,Northern Metropolitan,14577.0,656250.0
Preston,27 South St,3,h,923000.0,S,Love,27/06/2016,8.8,3072.0,3.0,1.0,0.0,333.0,118.0,1920.0,Darebin City Council,-37.7423,145.0097,Northern Metropolitan,14577.0,692250.0
Preston,38 Wilcox St,4,h,920000.0,PI,Nelson,27/06/2016,8.8,3072.0,3.0,1.0,1.0,396.0,184.0,1920.0,Darebin City Council,-37.7361,145.0093,Northern Metropolitan,14577.0,690000.0
Preston,33 Gordon Gr,4,h,871000.0,S,Ray,27/11/2016,8.8,3072.0,4.0,2.0,1.0,561.0,150.0,1950.0,Darebin City Council,-37.7369,145.0201,Northern Metropolitan,14577.0,653250.0
Preston,194 Miller St,4,h,950000.0,S,Ray,27/11/2016,8.8,3072.0,4.0,2.0,1.0,243.0,140.0,2005.0,Darebin City Council,-37.7506,144.9847,Northern Metropolitan,14577.0,712500.0
Preston,192 Wood St,4,h,870000.0,S,RW,27/11/2016,8.8,3072.0,4.0,1.0,2.0,400.0,117.0,1890.0,Darebin City Council,-37.7346,145.0164,Northern Metropolitan,14577.0,652500.0
Preston,31 Belgrove St,3,h,1186000.0,SP,Nelson,28/05/2016,8.8,3072.0,2.0,1.0,1.0,713.0,83.0,1960.0,Darebin City Council,-37.7436,145.0191,Northern Metropolitan,14577.0,889500.0
Preston,21 Gillingham St,3,h,1162500.0,S,Nelson,28/08/2016,8.8,3072.0,3.0,2.0,2.0,463.0,123.0,1920.0,Darebin City Council,-37.7507,144.9921,Northern Metropolitan,14577.0,871875.0
Preston,62 Leicester St,4,h,1142500.0,S,hockingstuart,28/08/2016,8.8,3072.0,3.0,1.0,2.0,560.0,160.0,1970.0,Darebin City Council,-37.743,144.9914,Northern Metropolitan,14577.0,856875.0
Preston,140 Murray Rd,3,h,930000.0,SP,Love,28/08/2016,8.8,3072.0,3.0,1.0,2.0,679.0,143.0,1950.0,Darebin City Council,-37.7392,145.0163,Northern Metropolitan,14577.0,697500.0
Preston,67 Regent St,3,h,875000.0,S,Nelson,28/08/2016,8.8,3072.0,3.0,2.0,1.0,650.0,119.0,1950.0,Darebin City Council,-37.7302,144.998,Northern Metropolitan,14577.0,656250.0
Preston,4 Raymond St,4,h,840000.0,PI,hockingstuart,30/07/2016,8.8,3072.0,4.0,1.0,2.0,390.0,120.0,1950.0,Darebin City Council,-37.7395,144.9843,Northern Metropolitan,14577.0,630000.0
Preston,13 The Mews,3,h,750000.0,PI,hockingstuart,30/07/2016,8.8,3072.0,3.0,3.0,2.0,0.0,127.0,2005.0,Darebin City Council,-37.75,144.9846,Northern Metropolitan,14577.0,562500.0
Preston,171 Tyler St,4,h,750000.0,PI,Barry,30/07/2016,8.8,3072.0,3.0,2.0,2.0,500.0,150.0,1950.0,Darebin City Council,-37.732,145.0209,Northern Metropolitan,14577.0,562500.0
Reservoir,30 Ashton St,3,h,731000.0,S,Barry,3/12/2016,11.2,3073.0,3.0,1.0,2.0,779.0,138.0,1950.0,Darebin City Council,-37.7292,145.0214,Northern Metropolitan,21650.0,548250.0
Reservoir,19 Drysdale St,3,h,723000.0,S,Ray,3/12/2016,11.2,3073.0,3.0,1.0,1.0,535.0,86.0,1950.0,Darebin City Council,-37.7299,145.0242,Northern Metropolitan,21650.0,542250.0
Reservoir,53 Fordham Rd,3,h,685000.0,S,Nelson,3/12/2016,11.2,3073.0,3.0,1.0,1.0,1262.0,85.0,1955.0,Darebin City Council,-37.7139,145.0215,Northern Metropolitan,21650.0,513750.0
Reservoir,686 High St,3,h,805000.0,S,Barry,4/03/2017,11.2,3073.0,3.0,1.0,2.0,227.0,118.0,1930.0,Darebin City Council,-37.7286,145.0059,Northern Metropolitan,21650.0,603750.0
Reservoir,17 Odowd St,2,h,535000.0,S,Ray,4/06/2016,11.2,3073.0,2.0,1.0,1.0,234.0,92.0,2014.0,Darebin City Council,-37.7182,145.0161,Northern Metropolitan,21650.0,401250.0
Reservoir,57 Barry St,3,h,800000.0,S,Barry,6/08/2016,11.2,3073.0,3.0,1.0,5.0,4679.0,170.0,1975.0,Darebin City Council,-37.7093,145.0012,Northern Metropolitan,21650.0,600000.0
Reservoir,29 Dredge St,3,h,510000.0,PI,Barry,6/08/2016,11.2,3073.0,3.0,1.0,2.0,543.0,135.0,1965.0,Darebin City Council,-37.6946,144.9962,Northern Metropolitan,21650.0,382500.0
Reservoir,86 Hickford St,3,h,651000.0,SP,Ray,6/08/2016,11.2,3073.0,3.0,2.0,3.0,649.0,114.0,1950.0,Darebin City Council,-37.705,145.0216,Northern Metropolitan,21650.0,488250.0
Reservoir,197 Albert St,2,h,365000.0,PI,Barry,7/05/2016,11.2,3073.0,2.0,1.0,1.0,360.0,83.0,1960.0,Darebin City Council,-37.7273,145.0254,Northern Metropolitan,21650.0,273750.0
Reservoir,1/40 Godley St,1,h,260000.0,PI,hockingstuart,7/05/2016,11.2,3073.0,1.0,1.0,1.0,141.0,80.0,2000.0,Darebin City Council,-37.7025,144.9887,Northern Metropolitan,21650.0,195000.0
Reservoir,1/1 Leamington St,3,h,625000.0,PI,Barry,7/05/2016,11.2,3073.0,3.0,2.0,1.0,267.0,186.0,2003.0,Darebin City Council,-37.7132,145.0075,Northern Metropolitan,21650.0,468750.0
Reservoir,41 Cameron St,3,h,998000.0,S,Nelson,7/11/2016,11.2,3073.0,3.0,2.0,3.0,479.0,153.0,1950.0,Darebin City Council,-37.7271,144.9968,Northern Metropolitan,21650.0,748500.0
Reservoir,39 Kinsale St,4,h,1030000.0,S,McGrath,7/11/2016,11.2,3073.0,4.0,2.0,3.0,630.0,190.0,1935.0,Darebin City Council,-37.721,144.9952,Northern Metropolitan,21650.0,772500.0
Reservoir,13 Crawley St,4,h,1015000.0,S,Barry,8/10/2016,11.2,3073.0,4.0,1.0,1.0,518.0,135.0,1920.0,Darebin City Council,-37.726,145.0044,Northern Metropolitan,21650.0,761250.0
Reservoir,193 Edwardes St,3,h,915000.0,S,Ray,8/10/2016,11.2,3073.0,3.0,3.0,2.0,618.0,153.0,1960.0,Darebin City Council,-37.7154,144.9962,Northern Metropolitan,21650.0,686250.0
Reservoir,3 Colthur St,3,h,650000.0,SP,Nelson,10/09/2016,11.2,3073.0,3.0,1.0,3.0,620.0,114.0,1960.0,Darebin City Council,-37.7099,144.9938,Northern Metropolitan,21650.0,487500.0
Reservoir,43 Kingsley Rd,3,h,865000.0,S,Nelson,10/09/2016,11.2,3073.0,2.0,1.0,3.0,560.0,110.0,1950.0,Darebin City Council,-37.721,144.9885,Northern Metropolitan,21650.0,648750.0
Reservoir,96 Whitelaw St,3,h,650000.0,PI,Ray,10/09/2016,11.2,3073.0,3.0,1.0,1.0,700.0,98.0,1950.0,Darebin City Council,-37.7125,145.022,Northern Metropolitan,21650.0,487500.0
Reservoir,2/953 High St,2,h,555000.0,S,Nelson,11/02/2017,11.2,3073.0,2.0,1.0,2.0,229.0,92.0,1970.0,Darebin City Council,-37.71,145.0082,Northern Metropolitan,21650.0,416250.0
Reservoir,2/116 Summerhill Rd,3,h,540000.0,PI,Ray,11/02/2017,11.2,3073.0,3.0,2.0,2.0,215.0,146.0,2003.0,Darebin City Council,-37.7257,145.0243,Northern Metropolitan,21650.0,405000.0
Reservoir,31 Rathcown Rd,3,h,682000.0,SP,Barry,12/06/2016,11.2,3073.0,3.0,1.0,1.0,750.0,103.0,1970.0,Darebin City Council,-37.7107,145.0317,Northern Metropolitan,21650.0,511500.0
Reservoir,8 Bedwell St,4,h,750000.0,PI,Ray,12/11/2016,11.2,3073.0,4.0,2.0,4.0,820.0,197.0,1965.0,Darebin City Council,-37.6945,144.992,Northern Metropolitan,21650.0,562500.0
Reservoir,12 Nisbett St,3,h,546000.0,S,Barry,13/08/2016,11.2,3073.0,3.0,1.0,2.0,592.0,84.0,1960.0,Darebin City Council,-37.728,145.0352,Northern Metropolitan,21650.0,409500.0
Reservoir,1/104 Cheddar Rd,3,h,410000.0,S,hockingstuart,15/10/2016,11.2,3073.0,3.0,1.0,1.0,250.0,105.0,1960.0,Darebin City Council,-37.6974,145.0213,Northern Metropolitan,21650.0,307500.0
Reservoir,115 Cheddar Rd,2,h,836000.0,SP,Ray,15/10/2016,11.2,3073.0,2.0,1.0,1.0,931.0,121.0,1970.0,Darebin City Council,-37.7033,145.0169,Northern Metropolitan,21650.0,627000.0
Reservoir,119 Hughes Pde,3,h,680000.0,S,Ray,16/04/2016,11.2,3073.0,3.0,1.0,4.0,527.0,146.0,1965.0,Darebin City Council,-37.6983,144.9941,Northern Metropolitan,21650.0,510000.0
Reservoir,39 Mason St,4,h,786000.0,S,Nelson,16/04/2016,11.2,3073.0,4.0,3.0,1.0,595.0,174.0,2013.0,Darebin City Council,-37.7283,145.0072,Northern Metropolitan,21650.0,589500.0
Reservoir,8 Willoughby St,3,h,650000.0,S,hockingstuart,16/04/2016,11.2,3073.0,3.0,1.0,2.0,468.0,92.0,1960.0,Darebin City Council,-37.7184,144.9962,Northern Metropolitan,21650.0,487500.0
Reservoir,2 Carrington Rd,3,h,800000.0,SP,Fletchers,16/07/2016,11.2,3073.0,3.0,2.0,3.0,574.0,159.0,1955.0,Darebin City Council,-37.722,144.9922,Northern Metropolitan,21650.0,600000.0
Reservoir,12 Ida Ct,3,h,539000.0,S,Nelson,16/07/2016,11.2,3073.0,3.0,1.0,1.0,474.0,114.0,1960.0,Darebin City Council,-37.7086,144.9919,Northern Metropolitan,21650.0,404250.0
Reservoir,79 Darebin Bvd,3,h,622500.0,S,Ray,17/09/2016,11.2,3073.0,3.0,1.0,1.0,456.0,94.0,1960.0,Darebin City Council,-37.7038,145.0281,Northern Metropolitan,21650.0,466875.0
Reservoir,89 Darebin Bvd,4,h,767500.0,S,Barry,17/09/2016,11.2,3073.0,3.0,2.0,2.0,834.0,129.0,2017.0,Darebin City Council,-37.704,145.0299,Northern Metropolitan,21650.0,575625.0
Reservoir,15 Down St,3,h,780000.0,PI,hockingstuart,17/09/2016,11.2,3073.0,3.0,1.0,2.0,464.0,125.0,1920.0,Darebin City Council,-37.7245,145.004,Northern Metropolitan,21650.0,585000.0
Reservoir,18 Elizabeth Ct,3,h,668000.0,S,Barry,17/09/2016,11.2,3073.0,3.0,2.0,1.0,618.0,149.0,1965.0,Darebin City Council,-37.6989,145.0212,Northern Metropolitan,21650.0,501000.0
Reservoir,4 Hickford St,3,h,655000.0,S,Love,18/03/2017,11.2,3073.0,3.0,2.0,2.0,456.0,137.0,1970.0,Darebin City Council,-37.7061,145.0308,Northern Metropolitan,21650.0,491250.0
Reservoir,12 Borrie St,3,h,703000.0,S,Nelson,18/06/2016,11.2,3073.0,3.0,2.0,1.0,597.0,120.0,1960.0,Darebin City Council,-37.7066,145.0203,Northern Metropolitan,21650.0,527250.0
Reservoir,25 Florence Cl,3,h,613000.0,S,Nelson,18/06/2016,11.2,3073.0,3.0,1.0,2.0,745.0,149.0,1985.0,Darebin City Council,-37.7007,144.9815,Northern Metropolitan,21650.0,459750.0
Reservoir,3 Sheargold Ct,3,h,475000.0,S,Nelson,18/06/2016,11.2,3073.0,3.0,1.0,1.0,535.0,133.0,1970.0,Darebin City Council,-37.692,144.9781,Northern Metropolitan,21650.0,356250.0
Reservoir,50 Gloucester St,3,h,950000.0,S,RW,19/11/2016,11.2,3073.0,3.0,2.0,2.0,565.0,120.0,1920.0,Darebin City Council,-37.7196,144.997,Northern Metropolitan,21650.0,712500.0
Reservoir,24 Ludeman Ct,4,h,730000.0,PI,Barry,19/11/2016,11.2,3073.0,4.0,1.0,2.0,770.0,152.0,1970.0,Darebin City Council,-37.6981,144.9989,Northern Metropolitan,21650.0,547500.0
Reservoir,6 Rodman St,3,h,905000.0,S,Barry,19/11/2016,11.2,3073.0,3.0,1.0,2.0,950.0,121.0,1960.0,Darebin City Council,-37.7022,145.0078,Northern Metropolitan,21650.0,678750.0
Reservoir,13 Whitby St,3,h,767000.0,S,hockingstuart,19/11/2016,11.2,3073.0,3.0,1.0,2.0,561.0,96.0,1950.0,Darebin City Council,-37.7098,145.0031,Northern Metropolitan,21650.0,575250.0
Reservoir,10 Gilbank St,3,h,921500.0,S,Nelson,22/05/2016,11.2,3073.0,3.0,2.0,1.0,527.0,177.0,1950.0,Darebin City Council,-37.7238,144.9964,Northern Metropolitan,21650.0,691125.0
Reservoir,13 Southernhay St,3,h,787000.0,S,Stockdale,22/05/2016,11.2,3073.0,3.0,1.0,1.0,563.0,118.0,1940.0,Darebin City Council,-37.7258,145.0129,Northern Metropolitan,21650.0,590250.0
Reservoir,89 Henty St,2,h,790000.0,S,Barry,25/02/2017,11.2,3073.0,2.0,1.0,1.0,585.0,97.0,1950.0,Darebin City Council,-37.719,144.9972,Northern Metropolitan,21650.0,592500.0
Reservoir,273 Mahoneys Rd,3,h,601000.0,S,Love,25/02/2017,11.2,3073.0,3.0,1.0,2.0,460.0,102.0,1965.0,Darebin City Council,-37.6917,144.9755,Northern Metropolitan,21650.0,450750.0
Reservoir,28 Mendip Rd,3,h,882500.0,S,Barry,26/07/2016,11.2,3073.0,3.0,2.0,2.0,681.0,135.0,1940.0,Darebin City Council,-37.7217,145.0163,Northern Metropolitan,21650.0,661875.0
Reservoir,54 Pine St,3,h,793000.0,S,Barry,26/07/2016,11.2,3073.0,3.0,1.0,2.0,589.0,128.0,1950.0,Darebin City Council,-37.7195,144.9982,Northern Metropolitan,21650.0,594750.0
Reservoir,1/21 Crookston Rd,3,h,550000.0,PI,Barry,27/06/2016,11.2,3073.0,3.0,2.0,2.0,260.0,128.0,2006.0,Darebin City Council,-37.7106,145.0225,Northern Metropolitan,21650.0,412500.0
Reservoir,124 Rathcown Rd,2,h,680000.0,S,hockingstuart,27/06/2016,11.2,3073.0,2.0,1.0,1.0,750.0,92.0,1960.0,Darebin City Council,-37.7089,145.0192,Northern Metropolitan,21650.0,510000.0
Reservoir,10 Dumbarton St,3,h,851000.0,S,Barry,27/11/2016,11.2,3073.0,3.0,1.0,1.0,826.0,101.0,1960.0,Darebin City Council,-37.7013,145.0244,Northern Metropolitan,21650.0,638250.0
Reservoir,1 Mendip Rd,3,h,1025000.0,S,RW,27/11/2016,11.2,3073.0,3.0,1.0,4.0,670.0,134.0,1935.0,Darebin City Council,-37.7242,145.0154,Northern Metropolitan,21650.0,768750.0
Reservoir,17 Steane St,5,h,820000.0,SP,hockingstuart,27/11/2016,11.2,3073.0,5.0,2.0,2.0,737.0,150.0,,Darebin City Council,-37.7306,145.0242,Northern Metropolitan,21650.0,615000.0
Reservoir,81 Barton St,3,h,784000.0,S,Nelson,28/05/2016,11.2,3073.0,3.0,1.0,2.0,602.0,162.0,1970.0,Darebin City Council,-37.7115,145.0009,Northern Metropolitan,21650.0,588000.0
Reservoir,16 Birdwood St,4,h,1186000.0,SP,Nelson,28/05/2016,11.2,3073.0,4.0,1.0,2.0,895.0,188.0,1940.0,Darebin City Council,-37.7285,144.9964,Northern Metropolitan,21650.0,889500.0
Reservoir,39 Leamington St,4,h,885000.0,S,Ray,28/05/2016,11.2,3073.0,4.0,2.0,2.0,508.0,141.0,1950.0,Darebin City Council,-37.7129,145.0047,Northern Metropolitan,21650.0,663750.0
Reservoir,6 MacKenzie St,3,h,718500.0,S,Nelson,28/05/2016,11.2,3073.0,3.0,1.0,6.0,807.0,133.0,1975.0,Darebin City Council,-37.704,144.9864,Northern Metropolitan,21650.0,538875.0
Reservoir,42 Oconnor St,2,h,610000.0,S,Nelson,28/08/2016,11.2,3073.0,3.0,1.0,2.0,383.0,103.0,1970.0,Darebin City Council,-37.7103,145.0037,Northern Metropolitan,21650.0,457500.0
Reservoir,183 Wilson Bvd,4,h,680000.0,S,Ray,28/08/2016,11.2,3073.0,4.0,1.0,2.0,561.0,134.0,1960.0,Darebin City Council,-37.697,144.9989,Northern Metropolitan,21650.0,510000.0
Richmond,24 Butler St,2,h,937000.0,S,Biggin,3/09/2016,2.6,3121.0,2.0,1.0,1.0,125.0,103.0,1950.0,Yarra City Council,-37.8106,144.994,Northern Metropolitan,14949.0,702750.0
Richmond,81 Erin St,3,h,1260000.0,S,Biggin,3/09/2016,2.6,3121.0,2.0,1.0,0.0,203.0,81.0,1900.0,Yarra City Council,-37.8166,144.9945,Northern Metropolitan,14949.0,945000.0
Richmond,247 Church St,3,h,1010000.0,PI,Jellis,4/06/2016,2.6,3121.0,3.0,1.0,1.0,199.0,105.0,1900.0,Yarra City Council,-37.8193,144.9993,Northern Metropolitan,14949.0,757500.0
Richmond,32 Duke St,2,h,1025000.0,S,Jellis,4/06/2016,2.6,3121.0,2.0,1.0,1.0,169.0,92.0,1900.0,Yarra City Council,-37.8235,145.0035,Northern Metropolitan,14949.0,768750.0
Richmond,33a River St,4,h,1375000.0,S,hockingstuart,6/08/2016,2.6,3121.0,4.0,2.0,2.0,58.0,158.0,2007.0,Yarra City Council,-37.817,145.0135,Northern Metropolitan,14949.0,1031250.0
Richmond,52 Brighton St,2,h,1506000.0,S,Biggin,7/05/2016,2.6,3121.0,2.0,2.0,1.0,220.0,131.0,1920.0,Yarra City Council,-37.8284,144.9989,Northern Metropolitan,14949.0,1129500.0
Richmond,31 Johnson St,3,h,1350000.0,PI,Peter,7/05/2016,2.6,3121.0,3.0,1.0,2.0,332.0,116.0,1940.0,Yarra City Council,-37.8131,145.005,Northern Metropolitan,14949.0,1012500.0
Richmond,30 Cameron St,3,h,1474000.0,SP,Marshall,7/11/2016,2.6,3121.0,3.0,1.0,0.0,238.0,94.0,1900.0,Yarra City Council,-37.8167,144.9977,Northern Metropolitan,14949.0,1105500.0
Richmond,32 Cameron St,3,h,1555000.0,S,Marshall,7/11/2016,2.6,3121.0,3.0,1.0,0.0,250.0,115.0,1900.0,Yarra City Council,-37.8167,144.9978,Northern Metropolitan,14949.0,1166250.0
Richmond,255 Coppin St,3,h,1275000.0,PI,Jellis,8/10/2016,2.6,3121.0,3.0,1.0,2.0,204.0,128.0,1900.0,Yarra City Council,-37.8285,145.0022,Northern Metropolitan,14949.0,956250.0
Richmond,13 McKay St,3,h,1150000.0,VB,Jellis,8/10/2016,2.6,3121.0,3.0,1.0,0.0,176.0,92.0,1900.0,Yarra City Council,-37.8116,145.0042,Northern Metropolitan,14949.0,862500.0
Richmond,249 Punt Rd,4,h,950000.0,VB,Jellis,8/10/2016,2.6,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra City Council,-37.8201,144.9898,Northern Metropolitan,14949.0,712500.0
Richmond,50B Duke St,3,h,1250000.0,S,Biggin,10/12/2016,2.6,3121.0,3.0,2.0,1.0,120.0,126.0,2010.0,Yarra City Council,-37.8243,145.0034,Northern Metropolitan,14949.0,937500.0
Richmond,22 Garfield St,2,h,990000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,1.0,117.0,75.0,1900.0,Yarra City Council,-37.812,144.9939,Northern Metropolitan,14949.0,742500.0
Richmond,8 George St,2,h,1189000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,0.0,158.0,110.0,1900.0,Yarra City Council,-37.8232,145.0002,Northern Metropolitan,14949.0,891750.0
Richmond,308 Lennox St,2,h,1220000.0,S,Biggin,10/12/2016,2.6,3121.0,2.0,1.0,1.0,166.0,88.0,1900.0,Yarra City Council,-37.8245,144.9933,Northern Metropolitan,14949.0,915000.0
Richmond,149 Mary St,3,h,1100000.0,S,Abercromby's,10/12/2016,2.6,3121.0,3.0,1.0,0.0,162.0,81.0,1915.0,Yarra City Council,-37.8241,145.0015,Northern Metropolitan,14949.0,825000.0
Richmond,25 Egan St,3,h,1074000.0,S,Marshall,12/11/2016,2.6,3121.0,3.0,1.0,0.0,245.0,140.0,1900.0,Yarra City Council,-37.8138,144.9921,Northern Metropolitan,14949.0,805500.0
Richmond,41 Shelley St,3,h,1465000.0,S,Biggin,12/11/2016,2.6,3121.0,3.0,2.0,2.0,233.0,170.0,1993.0,Yarra City Council,-37.8122,144.9937,Northern Metropolitan,14949.0,1098750.0
Richmond,77 Buckingham St,3,h,1182000.0,S,Biggin,14/05/2016,2.6,3121.0,3.0,1.0,1.0,199.0,110.0,1920.0,Yarra City Council,-37.8139,145.0039,Northern Metropolitan,14949.0,886500.0
